Timestamp,Azimuth(deg),Elevation(deg)
2025/09/24 14:10:35.241,54.002,11.98
2025/09/24 14:10:36.444,56.999,11.98
2025/09/24 14:10:37.633,60.036,11.98
2025/09/24 14:10:38.723,62.989,11.98
2025/09/24 14:10:39.836,66.038,11.98
2025/09/24 14:10:41.034,68.993,11.98
2025/09/24 14:10:42.245,72.014,11.98
2025/09/24 14:10:43.443,75.025,11.98
2025/09/24 14:10:44.617,77.991,11.98
2025/09/24 14:10:45.683,81.018,11.98
2025/09/24 14:10:46.820,84.0,11.98
2025/09/24 14:10:48.030,87.038,11.98
2025/09/24 14:10:49.218,89.996,11.98
2025/09/24 14:10:50.424,93.059,11.98
2025/09/24 14:10:51.628,96.017,11.98
2025/09/24 14:10:52.701,99.03,11.98
2025/09/24 14:10:53.803,101.947,11.98
2025/09/24 14:10:55.006,105.045,11.98
2025/09/24 14:10:56.225,108.005,11.98
2025/09/24 14:10:57.397,111.005,11.98
2025/09/24 14:10:58.625,114.026,11.98
2025/09/24 14:10:59.663,116.992,11.98
2025/09/24 14:11:00.803,119.961,11.98
2025/09/24 14:11:01.991,123.021,11.98
2025/09/24 14:11:03.211,125.99,11.98
2025/09/24 14:11:04.406,129.047,11.98
2025/09/24 14:11:05.599,132.019,11.98
2025/09/24 14:11:06.669,135.013,11.98
2025/09/24 14:11:07.786,138.001,11.98
2025/09/24 14:11:08.989,141.036,11.98
2025/09/24 14:11:10.177,143.999,11.98
2025/09/24 14:11:11.389,147.015,11.98
2025/09/24 14:11:12.596,150.02,11.98
2025/09/24 14:11:13.641,153.003,11.98
2025/09/24 14:11:14.771,156.018,11.98
2025/09/24 14:11:15.975,159.021,11.98
2025/09/24 14:11:17.177,161.987,11.98
2025/09/24 14:11:18.374,165.041,11.98
2025/09/24 14:11:19.599,167.999,11.98
2025/09/24 14:11:20.785,171.018,11.98
2025/09/24 14:11:21.960,174.009,11.98
2025/09/24 14:11:23.162,177.046,11.98
2025/09/24 14:11:24.374,180.057,11.98
2025/09/24 14:11:28.973,30.027,0.969
2025/09/24 14:11:30.147,32.985,0.969
2025/09/24 14:11:31.350,36.001,0.969
2025/09/24 14:11:32.570,38.992,0.969
2025/09/24 14:11:33.751,42.03,0.969
2025/09/24 14:11:34.967,44.982,0.969
2025/09/24 14:11:36.148,48.015,0.969
2025/09/24 14:11:37.336,51.008,0.969
2025/09/24 14:11:38.556,54.005,0.969
2025/09/24 14:11:39.751,57.021,0.969
2025/09/24 14:11:40.944,60.009,0.969
2025/09/24 14:11:42.146,63.025,0.969
2025/09/24 14:11:43.346,66.008,0.969
2025/09/24 14:11:44.526,69.012,0.969
2025/09/24 14:11:45.736,72.017,0.969
2025/09/24 14:11:46.939,74.994,0.969
2025/09/24 14:11:48.132,78.007,0.969
2025/09/24 14:11:49.322,81.029,0.969
2025/09/24 14:11:50.525,84.014,0.969
2025/09/24 14:11:51.595,87.027,0.969
2025/09/24 14:11:52.713,89.996,0.969
2025/09/24 14:11:53.927,92.998,0.969
2025/09/24 14:11:55.130,96.003,0.969
2025/09/24 14:11:56.320,99.032,0.969
2025/09/24 14:11:57.518,102.018,0.969
2025/09/24 14:11:58.712,105.006,0.969
2025/09/24 14:11:59.908,108.0,0.969
2025/09/24 14:12:01.121,111.01,0.969
2025/09/24 14:12:02.320,114.004,0.969
2025/09/24 14:12:03.495,117.044,0.969
2025/09/24 14:12:04.556,120.008,0.969
2025/09/24 14:12:05.698,123.024,0.969
2025/09/24 14:12:06.899,126.007,0.969
2025/09/24 14:12:08.096,129.003,0.969
2025/09/24 14:12:09.304,132.008,0.969
2025/09/24 14:12:10.507,135.029,0.969
2025/09/24 14:12:11.684,138.02,0.969
2025/09/24 14:12:12.895,141.008,0.969
2025/09/24 14:12:14.101,144.01,0.969
2025/09/24 14:12:15.278,147.032,0.969
2025/09/24 14:12:16.503,150.006,0.969
2025/09/24 14:12:17.575,152.995,0.969
2025/09/24 14:12:18.683,156.024,0.969
2025/09/24 14:12:19.871,158.996,0.969
2025/09/24 14:12:21.091,162.012,0.969
2025/09/24 14:12:22.286,165.036,0.969
2025/09/24 14:12:23.478,167.991,0.969
2025/09/24 14:12:24.554,171.029,0.969
2025/09/24 14:12:25.667,174.006,0.969
2025/09/24 14:12:26.870,177.016,0.969
2025/09/24 14:12:28.059,180.065,0.969
2025/09/24 14:12:32.338,30.019,1.983
2025/09/24 14:12:33.589,32.963,1.983
2025/09/24 14:12:34.861,36.029,1.983
2025/09/24 14:12:36.056,39.011,1.983
2025/09/24 14:12:37.254,42.011,1.983
2025/09/24 14:12:38.457,44.982,1.983
2025/09/24 14:12:39.557,48.031,1.983
2025/09/24 14:12:40.664,51.019,1.983
2025/09/24 14:12:41.839,54.016,1.983
2025/09/24 14:12:43.042,56.949,1.983
2025/09/24 14:12:44.257,60.097,1.983
2025/09/24 14:12:45.442,62.992,1.983
2025/09/24 14:12:46.500,66.002,1.983
2025/09/24 14:12:47.648,69.059,1.983
2025/09/24 14:12:48.838,71.981,1.983
2025/09/24 14:12:50.028,75.033,1.983
2025/09/24 14:12:51.239,77.974,1.983
2025/09/24 14:12:52.441,80.996,1.983
2025/09/24 14:12:53.643,83.981,1.983
2025/09/24 14:12:54.839,86.961,1.983
2025/09/24 14:12:56.027,90.013,1.983
2025/09/24 14:12:57.217,92.982,1.983
2025/09/24 14:12:58.429,96.077,1.983
2025/09/24 14:12:59.632,98.999,1.983
2025/09/24 14:13:00.825,102.054,1.983
2025/09/24 14:13:02.015,104.957,1.983
2025/09/24 14:13:03.217,108.038,1.983
2025/09/24 14:13:04.407,110.98,1.983
2025/09/24 14:13:05.618,114.037,1.983
2025/09/24 14:13:06.833,117.003,1.983
2025/09/24 14:13:08.000,119.989,1.983
2025/09/24 14:13:09.214,122.996,1.983
2025/09/24 14:13:10.405,126.037,1.983
2025/09/24 14:13:11.597,128.998,1.983
2025/09/24 14:13:12.828,132.027,1.983
2025/09/24 14:13:14.014,135.043,1.983
2025/09/24 14:13:15.190,137.938,1.983
2025/09/24 14:13:16.391,140.986,1.983
2025/09/24 14:13:17.604,144.03,1.983
2025/09/24 14:13:18.792,147.045,1.983
2025/09/24 14:13:20.015,150.017,1.983
2025/09/24 14:13:21.189,152.973,1.983
2025/09/24 14:13:22.377,156.062,1.983
2025/09/24 14:13:23.589,158.988,1.983
2025/09/24 14:13:24.783,161.995,1.983
2025/09/24 14:13:25.994,165.019,1.983
2025/09/24 14:13:27.188,168.002,1.983
2025/09/24 14:13:28.386,171.029,1.983
2025/09/24 14:13:29.468,174.064,1.983
2025/09/24 14:13:30.566,176.909,1.983
2025/09/24 14:13:31.768,180.048,1.983
2025/09/24 14:13:36.186,30.019,2.98
2025/09/24 14:13:37.298,32.952,2.98
2025/09/24 14:13:38.548,36.015,2.98
2025/09/24 14:13:39.751,38.987,2.98
2025/09/24 14:13:40.949,42.027,2.98
2025/09/24 14:13:42.190,44.969,2.98
2025/09/24 14:13:43.345,48.042,2.98
2025/09/24 14:13:44.431,51.011,2.98
2025/09/24 14:13:45.543,54.019,2.98
2025/09/24 14:13:46.753,57.01,2.98
2025/09/24 14:13:47.938,60.009,2.98
2025/09/24 14:13:49.166,63.019,2.98
2025/09/24 14:13:50.360,65.991,2.98
2025/09/24 14:13:51.533,69.042,2.98
2025/09/24 14:13:52.731,71.998,2.98
2025/09/24 14:13:53.952,75.011,2.98
2025/09/24 14:13:55.135,77.996,2.98
2025/09/24 14:13:56.347,81.026,2.98
2025/09/24 14:13:57.388,84.011,2.98
2025/09/24 14:13:58.537,87.0,2.98
2025/09/24 14:13:59.720,89.993,2.98
2025/09/24 14:14:00.927,93.056,2.98
2025/09/24 14:14:02.130,96.019,2.98
2025/09/24 14:14:03.335,98.964,2.98
2025/09/24 14:14:04.428,102.018,2.98
2025/09/24 14:14:05.525,105.009,2.98
2025/09/24 14:14:06.723,108.027,2.98
2025/09/24 14:14:07.906,110.997,2.98
2025/09/24 14:14:09.113,114.034,2.98
2025/09/24 14:14:10.338,116.979,2.98
2025/09/24 14:14:11.515,119.992,2.98
2025/09/24 14:14:12.700,122.996,2.98
2025/09/24 14:14:13.910,126.056,2.98
2025/09/24 14:14:15.095,129.0,2.98
2025/09/24 14:14:16.302,132.022,2.98
2025/09/24 14:14:17.389,135.024,2.98
2025/09/24 14:14:18.526,137.982,2.98
2025/09/24 14:14:19.692,141.069,2.98
2025/09/24 14:14:20.896,144.005,2.98
2025/09/24 14:14:22.098,147.021,2.98
2025/09/24 14:14:23.283,149.954,2.98
2025/09/24 14:14:24.513,153.041,2.98
2025/09/24 14:14:25.707,156.018,2.98
2025/09/24 14:14:26.877,158.946,2.98
2025/09/24 14:14:28.075,162.135,2.98
2025/09/24 14:14:29.286,165.014,2.98
2025/09/24 14:14:30.317,168.027,2.98
2025/09/24 14:14:31.479,171.02,2.98
2025/09/24 14:14:32.691,173.989,2.98
2025/09/24 14:14:33.879,176.991,2.98
2025/09/24 14:14:35.065,180.007,2.98
2025/09/24 14:14:39.401,30.008,3.979
2025/09/24 14:14:40.873,32.966,3.979
2025/09/24 14:14:42.138,35.998,3.979
2025/09/24 14:14:43.219,39.036,3.979
2025/09/24 14:14:44.451,41.997,3.979
2025/09/24 14:14:45.669,45.015,3.979
2025/09/24 14:14:46.868,48.048,3.979
2025/09/24 14:14:48.045,50.984,3.979
2025/09/24 14:14:49.256,54.008,3.979
2025/09/24 14:14:50.317,57.007,3.979
2025/09/24 14:14:51.441,60.017,3.979
2025/09/24 14:14:52.475,62.997,3.979
2025/09/24 14:14:53.637,66.008,3.979
2025/09/24 14:14:54.872,69.029,3.979
2025/09/24 14:14:56.032,71.976,3.979
2025/09/24 14:14:57.239,75.036,3.979
2025/09/24 14:14:58.442,78.016,3.979
2025/09/24 14:14:59.626,80.993,3.979
2025/09/24 14:15:00.824,84.022,3.979
2025/09/24 14:15:02.065,86.997,3.979
2025/09/24 14:15:03.220,89.996,3.979
2025/09/24 14:15:04.291,93.031,3.979
2025/09/24 14:15:05.418,96.008,3.979
2025/09/24 14:15:06.637,99.008,3.979
2025/09/24 14:15:07.814,101.993,3.979
2025/09/24 14:15:09.033,105.034,3.979
2025/09/24 14:15:10.222,108.011,3.979
2025/09/24 14:15:11.408,110.991,3.979
2025/09/24 14:15:12.616,114.031,3.979
2025/09/24 14:15:13.818,116.995,3.979
2025/09/24 14:15:15.024,120.016,3.979
2025/09/24 14:15:16.223,123.027,3.979
2025/09/24 14:15:17.283,126.02,3.979
2025/09/24 14:15:18.412,129.017,3.979
2025/09/24 14:15:19.597,131.991,3.979
2025/09/24 14:15:20.804,135.024,3.979
2025/09/24 14:15:22.006,138.006,3.979
2025/09/24 14:15:23.211,140.995,3.979
2025/09/24 14:15:24.304,144.027,3.979
2025/09/24 14:15:25.395,147.029,3.979
2025/09/24 14:15:26.599,150.047,3.979
2025/09/24 14:15:27.782,152.945,3.979
2025/09/24 14:15:28.982,156.079,3.979
2025/09/24 14:15:30.214,159.029,3.979
2025/09/24 14:15:31.381,161.984,3.979
2025/09/24 14:15:32.586,165.09,3.979
2025/09/24 14:15:33.787,167.972,3.979
2025/09/24 14:15:34.975,171.007,3.979
2025/09/24 14:15:36.171,174.042,3.979
2025/09/24 14:15:37.354,176.95,3.979
2025/09/24 14:15:38.418,180.076,3.979
2025/09/24 14:15:42.820,30.033,4.982
2025/09/24 14:15:44.085,32.955,4.982
2025/09/24 14:15:45.378,36.04,4.982
2025/09/24 14:15:46.590,38.998,4.982
2025/09/24 14:15:47.753,42.033,4.982
2025/09/24 14:15:48.951,44.955,4.982
2025/09/24 14:15:50.175,48.026,4.982
2025/09/24 14:15:51.349,50.995,4.982
2025/09/24 14:15:52.568,54.038,4.982
2025/09/24 14:15:53.766,57.001,4.982
2025/09/24 14:15:54.941,59.99,4.982
2025/09/24 14:15:56.148,63.049,4.982
2025/09/24 14:15:57.352,65.986,4.982
2025/09/24 14:15:58.549,69.045,4.982
2025/09/24 14:15:59.755,71.99,4.982
2025/09/24 14:16:00.954,75.025,4.982
2025/09/24 14:16:02.130,78.046,4.982
2025/09/24 14:16:03.174,80.996,4.982
2025/09/24 14:16:04.329,84.011,4.982
2025/09/24 14:16:05.540,87.008,4.982
2025/09/24 14:16:06.746,90.024,4.982
2025/09/24 14:16:07.923,93.026,4.982
2025/09/24 14:16:09.134,96.003,4.982
2025/09/24 14:16:10.319,99.043,4.982
2025/09/24 14:16:11.518,101.938,4.982
2025/09/24 14:16:12.751,105.067,4.982
2025/09/24 14:16:13.913,108.003,4.982
2025/09/24 14:16:15.115,111.002,4.982
2025/09/24 14:16:16.175,113.99,4.982
2025/09/24 14:16:17.323,117.055,4.982
2025/09/24 14:16:18.506,119.967,4.982
2025/09/24 14:16:19.718,123.043,4.982
2025/09/24 14:16:20.939,125.979,4.982
2025/09/24 14:16:22.102,129.047,4.982
2025/09/24 14:16:23.300,131.975,4.982
2025/09/24 14:16:24.512,135.004,4.982
2025/09/24 14:16:25.696,138.001,4.982
2025/09/24 14:16:26.924,141.006,4.982
2025/09/24 14:16:28.114,143.986,4.982
2025/09/24 14:16:29.173,147.026,4.982
2025/09/24 14:16:30.293,150.02,4.982
2025/09/24 14:16:31.488,153.0,4.982
2025/09/24 14:16:32.699,156.035,4.982
2025/09/24 14:16:33.896,158.99,4.982
2025/09/24 14:16:35.104,162.006,4.982
2025/09/24 14:16:36.294,164.992,4.982
2025/09/24 14:16:37.479,168.002,4.982
2025/09/24 14:16:38.678,171.031,4.982
2025/09/24 14:16:39.911,173.989,4.982
2025/09/24 14:16:41.095,177.011,4.982
2025/09/24 14:16:42.193,180.021,4.982
2025/09/24 14:16:46.598,30.011,5.982
2025/09/24 14:16:47.858,32.933,5.982
2025/09/24 14:16:49.097,36.023,5.982
2025/09/24 14:16:50.176,39.014,5.982
2025/09/24 14:16:51.269,42.008,5.982
2025/09/24 14:16:52.465,45.035,5.982
2025/09/24 14:16:53.668,48.017,5.982
2025/09/24 14:16:54.853,50.975,5.982
2025/09/24 14:16:56.074,54.115,5.982
2025/09/24 14:16:57.278,56.982,5.982
2025/09/24 14:16:58.457,59.984,5.982
2025/09/24 14:16:59.647,62.995,5.982
2025/09/24 14:17:00.858,66.016,5.982
2025/09/24 14:17:02.044,69.042,5.982
2025/09/24 14:17:03.108,71.992,5.982
2025/09/24 14:17:04.255,75.019,5.982
2025/09/24 14:17:05.464,78.027,5.982
2025/09/24 14:17:06.637,80.96,5.982
2025/09/24 14:17:07.835,84.011,5.982
2025/09/24 14:17:09.056,87.011,5.982
2025/09/24 14:17:10.245,89.999,5.982
2025/09/24 14:17:11.452,93.042,5.982
2025/09/24 14:17:12.658,95.992,5.982
2025/09/24 14:17:13.826,99.027,5.982
2025/09/24 14:17:15.034,101.977,5.982
2025/09/24 14:17:16.120,105.042,5.982
2025/09/24 14:17:17.236,108.016,5.982
2025/09/24 14:17:18.432,110.991,5.982
2025/09/24 14:17:19.625,114.034,5.982
2025/09/24 14:17:20.828,117.031,5.982
2025/09/24 14:17:22.013,120.005,5.982
2025/09/24 14:17:23.070,123.007,5.982
2025/09/24 14:17:24.212,126.045,5.982
2025/09/24 14:17:25.438,129.006,5.982
2025/09/24 14:17:26.616,131.969,5.982
2025/09/24 14:17:27.823,135.018,5.982
2025/09/24 14:17:29.016,138.02,5.982
2025/09/24 14:17:30.203,141.003,5.982
2025/09/24 14:17:31.413,143.975,5.982
2025/09/24 14:17:32.633,147.018,5.982
2025/09/24 14:17:33.804,150.009,5.982
2025/09/24 14:17:34.993,152.992,5.982
2025/09/24 14:17:36.044,155.991,5.982
2025/09/24 14:17:37.205,159.031,5.982
2025/09/24 14:17:38.390,162.028,5.982
2025/09/24 14:17:39.610,165.008,5.982
2025/09/24 14:17:40.808,167.966,5.982
2025/09/24 14:17:41.984,171.037,5.982
2025/09/24 14:17:43.192,173.97,5.982
2025/09/24 14:17:44.394,177.046,5.982
2025/09/24 14:17:45.594,180.002,5.982
2025/09/24 14:17:49.845,29.986,6.973
2025/09/24 14:17:51.109,32.914,6.973
2025/09/24 14:17:52.368,36.048,6.973
2025/09/24 14:17:53.580,38.97,6.973
2025/09/24 14:17:54.777,41.989,6.973
2025/09/24 14:17:55.983,45.07,6.973
2025/09/24 14:17:57.056,47.998,6.973
2025/09/24 14:17:58.173,51.033,6.973
2025/09/24 14:17:59.359,53.977,6.973
2025/09/24 14:18:00.566,57.018,6.973
2025/09/24 14:18:01.767,60.031,6.973
2025/09/24 14:18:02.972,62.997,6.973
2025/09/24 14:18:04.025,66.008,6.973
2025/09/24 14:18:05.157,69.007,6.973
2025/09/24 14:18:06.361,72.017,6.973
2025/09/24 14:18:07.545,75.016,6.973
2025/09/24 14:18:08.752,78.024,6.973
2025/09/24 14:18:09.974,81.004,6.973
2025/09/24 14:18:11.160,84.009,6.973
2025/09/24 14:18:12.337,86.991,6.973
2025/09/24 14:18:13.556,90.04,6.973
2025/09/24 14:18:14.732,92.982,6.973
2025/09/24 14:18:15.939,96.039,6.973
2025/09/24 14:18:17.019,98.999,6.973
2025/09/24 14:18:18.163,102.054,6.973
2025/09/24 14:18:19.326,104.992,6.973
2025/09/24 14:18:20.534,107.997,6.973
2025/09/24 14:18:21.736,111.04,6.973
2025/09/24 14:18:22.920,114.042,6.973
2025/09/24 14:18:23.984,116.968,6.973
2025/09/24 14:18:25.138,120.03,6.973
2025/09/24 14:18:26.349,123.01,6.973
2025/09/24 14:18:27.512,126.001,6.973
2025/09/24 14:18:28.710,129.014,6.973
2025/09/24 14:18:29.921,132.019,6.973
2025/09/24 14:18:31.007,134.991,6.973
2025/09/24 14:18:32.105,138.02,6.973
2025/09/24 14:18:33.326,141.025,6.973
2025/09/24 14:18:34.515,144.021,6.973
2025/09/24 14:18:35.700,147.001,6.973
2025/09/24 14:18:36.907,150.014,6.973
2025/09/24 14:18:38.110,153.049,6.973
2025/09/24 14:18:39.316,155.994,6.973
2025/09/24 14:18:40.514,159.023,6.973
2025/09/24 14:18:41.704,162.001,6.973
2025/09/24 14:18:42.889,165.038,6.973
2025/09/24 14:18:44.088,167.996,6.973
2025/09/24 14:18:45.308,171.012,6.973
2025/09/24 14:18:46.505,173.984,6.973
2025/09/24 14:18:47.691,177.033,6.973
2025/09/24 14:18:48.892,180.062,6.973
2025/09/24 14:18:53.086,30.003,7.976
2025/09/24 14:18:54.551,32.93,7.976
2025/09/24 14:18:55.816,36.056,7.976
2025/09/24 14:18:56.898,38.976,7.976
2025/09/24 14:18:58.079,42.03,7.976
2025/09/24 14:18:59.263,44.982,7.976
2025/09/24 14:19:00.462,48.031,7.976
2025/09/24 14:19:01.703,50.986,7.976
2025/09/24 14:19:02.857,54.016,7.976
2025/09/24 14:19:03.942,57.015,7.976
2025/09/24 14:19:05.054,60.017,7.976
2025/09/24 14:19:06.274,63.036,7.976
2025/09/24 14:19:07.451,65.991,7.976
2025/09/24 14:19:08.671,69.007,7.976
2025/09/24 14:19:09.881,71.948,7.976
2025/09/24 14:19:10.938,75.044,7.976
2025/09/24 14:19:12.044,78.021,7.976
2025/09/24 14:19:13.243,81.029,7.976
2025/09/24 14:19:14.462,84.003,7.976
2025/09/24 14:19:15.639,86.997,7.976
2025/09/24 14:19:16.858,90.004,7.976
2025/09/24 14:19:17.919,93.039,7.976
2025/09/24 14:19:19.046,96.011,7.976
2025/09/24 14:19:20.231,98.986,7.976
2025/09/24 14:19:21.429,102.023,7.976
2025/09/24 14:19:22.640,104.971,7.976
2025/09/24 14:19:23.847,108.016,7.976
2025/09/24 14:19:25.046,111.079,7.976
2025/09/24 14:19:26.236,114.01,7.976
2025/09/24 14:19:27.420,116.987,7.976
2025/09/24 14:19:28.619,120.044,7.976
2025/09/24 14:19:29.830,122.994,7.976
2025/09/24 14:19:30.901,126.007,7.976
2025/09/24 14:19:32.036,129.025,7.976
2025/09/24 14:19:33.234,132.041,7.976
2025/09/24 14:19:34.424,135.004,7.976
2025/09/24 14:19:35.609,137.995,7.976
2025/09/24 14:19:36.815,141.008,7.976
2025/09/24 14:19:38.018,144.021,7.976
2025/09/24 14:19:39.225,147.012,7.976
2025/09/24 14:19:40.410,150.001,7.976
2025/09/24 14:19:41.614,153.016,7.976
2025/09/24 14:19:42.797,156.032,7.976
2025/09/24 14:19:43.883,158.999,7.976
2025/09/24 14:19:44.994,162.02,7.976
2025/09/24 14:19:46.239,165.03,7.976
2025/09/24 14:19:47.399,168.007,7.976
2025/09/24 14:19:48.588,171.009,7.976
2025/09/24 14:19:49.800,174.009,7.976
2025/09/24 14:19:50.986,176.98,7.976
2025/09/24 14:19:52.206,180.035,7.976
2025/09/24 14:19:56.591,29.975,8.986
2025/09/24 14:19:57.786,32.925,8.986
2025/09/24 14:19:59.198,36.018,8.986
2025/09/24 14:20:00.511,38.995,8.986
2025/09/24 14:20:01.765,42.049,8.986
2025/09/24 14:20:02.848,44.991,8.986
2025/09/24 14:20:03.967,48.001,8.986
2025/09/24 14:20:05.187,51.033,8.986
2025/09/24 14:20:06.366,54.03,8.986
2025/09/24 14:20:07.591,57.029,8.986
2025/09/24 14:20:08.771,59.984,8.986
2025/09/24 14:20:09.837,63.016,8.986
2025/09/24 14:20:10.955,66.008,8.986
2025/09/24 14:20:12.153,69.023,8.986
2025/09/24 14:20:13.364,72.012,8.986
2025/09/24 14:20:14.570,75.011,8.986
2025/09/24 14:20:15.768,78.002,8.986
2025/09/24 14:20:16.968,81.015,8.986
2025/09/24 14:20:18.145,84.014,8.986
2025/09/24 14:20:19.344,87.055,8.986
2025/09/24 14:20:20.554,90.018,8.986
2025/09/24 14:20:21.760,93.001,8.986
2025/09/24 14:20:22.937,96.008,8.986
2025/09/24 14:20:24.148,99.024,8.986
2025/09/24 14:20:25.334,101.999,8.986
2025/09/24 14:20:26.532,104.995,8.986
2025/09/24 14:20:27.771,108.019,8.986
2025/09/24 14:20:28.831,110.988,8.986
2025/09/24 14:20:29.926,114.051,8.986
2025/09/24 14:20:31.133,116.979,8.986
2025/09/24 14:20:32.335,120.027,8.986
2025/09/24 14:20:33.961,122.999,8.986
2025/09/24 14:20:35.026,126.029,8.986
2025/09/24 14:20:36.081,129.017,8.986
2025/09/24 14:20:37.095,132.016,8.986
2025/09/24 14:20:38.149,134.999,8.986
2025/09/24 14:20:39.192,138.07,8.986
2025/09/24 14:20:40.274,141.003,8.986
2025/09/24 14:20:41.356,143.969,8.986
2025/09/24 14:20:42.386,147.043,8.986
2025/09/24 14:20:43.458,150.042,8.986
2025/09/24 14:20:44.525,152.973,8.986
2025/09/24 14:20:45.611,156.123,8.986
2025/09/24 14:20:46.827,158.875,8.986
2025/09/24 14:20:48.077,162.023,8.986
2025/09/24 14:20:49.282,165.003,8.986
2025/09/24 14:20:50.540,168.018,8.986
2025/09/24 14:20:51.807,171.02,8.986
2025/09/24 14:20:53.123,174.031,8.986
2025/09/24 14:20:54.285,177.011,8.986
2025/09/24 14:20:55.485,180.004,8.986
2025/09/24 14:20:59.720,30.014,9.981
2025/09/24 14:21:01.036,32.955,9.981
2025/09/24 14:21:02.285,36.064,9.981
2025/09/24 14:21:03.471,38.965,9.981
2025/09/24 14:21:04.678,42.011,9.981
2025/09/24 14:21:05.880,45.021,9.981
2025/09/24 14:21:07.086,47.998,9.981
2025/09/24 14:21:08.284,51.011,9.981
2025/09/24 14:21:09.482,54.038,9.981
2025/09/24 14:21:10.658,56.993,9.981
2025/09/24 14:21:11.725,60.036,9.981
2025/09/24 14:21:12.856,62.986,9.981
2025/09/24 14:21:14.067,65.994,9.981
2025/09/24 14:21:15.273,69.029,9.981
2025/09/24 14:21:16.453,72.023,9.981
2025/09/24 14:21:17.662,75.016,9.981
2025/09/24 14:21:18.750,78.007,9.981
2025/09/24 14:21:19.843,80.985,9.981
2025/09/24 14:21:21.042,84.044,9.981
2025/09/24 14:21:22.282,86.991,9.981
2025/09/24 14:21:23.436,90.021,9.981
2025/09/24 14:21:24.636,93.006,9.981
2025/09/24 14:21:25.708,95.997,9.981
2025/09/24 14:21:26.846,99.035,9.981
2025/09/24 14:21:28.031,101.982,9.981
2025/09/24 14:21:29.259,105.017,9.981
2025/09/24 14:21:30.460,107.989,9.981
2025/09/24 14:21:31.627,111.008,9.981
2025/09/24 14:21:32.707,114.031,9.981
2025/09/24 14:21:33.821,116.992,9.981
2025/09/24 14:21:35.041,120.016,9.981
2025/09/24 14:21:36.216,123.005,9.981
2025/09/24 14:21:37.444,126.012,9.981
2025/09/24 14:21:38.635,129.025,9.981
2025/09/24 14:21:39.812,131.997,9.981
2025/09/24 14:21:41.019,135.004,9.981
2025/09/24 14:21:42.221,138.015,9.981
2025/09/24 14:21:43.419,141.019,9.981
2025/09/24 14:21:44.624,144.005,9.981
2025/09/24 14:21:45.721,147.026,9.981
2025/09/24 14:21:46.815,150.001,9.981
2025/09/24 14:21:47.997,153.0,9.981
2025/09/24 14:21:49.197,156.04,9.981
2025/09/24 14:21:50.429,159.021,9.981
2025/09/24 14:21:51.614,162.028,9.981
2025/09/24 14:21:52.791,165.025,9.981
2025/09/24 14:21:54.011,167.98,9.981
2025/09/24 14:21:55.186,171.007,9.981
2025/09/24 14:21:56.393,174.014,9.981
2025/09/24 14:21:57.616,177.038,9.981
2025/09/24 14:21:58.780,180.054,9.981
2025/09/24 14:22:03.122,30.008,10.994
2025/09/24 14:22:04.423,32.928,10.994
2025/09/24 14:22:05.541,35.987,10.994
2025/09/24 14:22:06.805,39.006,10.994
2025/09/24 14:22:07.966,42.049,10.994
2025/09/24 14:22:09.165,45.004,10.994
2025/09/24 14:22:10.376,48.026,10.994
2025/09/24 14:22:11.561,50.984,10.994
2025/09/24 14:22:12.630,54.016,10.994
2025/09/24 14:22:13.781,57.01,10.994
2025/09/24 14:22:14.992,60.02,10.994
2025/09/24 14:22:16.154,62.942,10.994
2025/09/24 14:22:17.353,66.04,10.994
2025/09/24 14:22:18.573,69.042,10.994
2025/09/24 14:22:19.750,72.025,10.994
2025/09/24 14:22:20.969,75.011,10.994
2025/09/24 14:22:22.168,77.988,10.994
2025/09/24 14:22:23.343,81.053,10.994
2025/09/24 14:22:24.550,84.028,10.994
2025/09/24 14:22:25.753,86.986,10.994
2025/09/24 14:22:26.954,90.01,10.994
2025/09/24 14:22:28.158,93.034,10.994
2025/09/24 14:22:29.347,96.025,10.994
2025/09/24 14:22:30.532,99.024,10.994
2025/09/24 14:22:31.731,102.021,10.994
2025/09/24 14:22:32.949,105.017,10.994
2025/09/24 14:22:34.146,108.041,10.994
2025/09/24 14:22:35.333,110.983,10.994
2025/09/24 14:22:36.535,114.001,10.994
2025/09/24 14:22:37.720,117.042,10.994
2025/09/24 14:22:38.918,119.978,10.994
2025/09/24 14:22:40.143,123.054,10.994
2025/09/24 14:22:41.322,125.993,10.994
2025/09/24 14:22:42.512,129.011,10.994
2025/09/24 14:22:43.574,131.969,10.994
2025/09/24 14:22:44.722,134.996,10.994
2025/09/24 14:22:45.908,138.028,10.994
2025/09/24 14:22:47.122,141.019,10.994
2025/09/24 14:22:48.338,143.999,10.994
2025/09/24 14:22:49.501,147.01,10.994
2025/09/24 14:22:50.700,150.02,10.994
2025/09/24 14:22:51.910,153.03,10.994
2025/09/24 14:22:53.095,156.021,10.994
2025/09/24 14:22:54.306,158.988,10.994
2025/09/24 14:22:55.514,161.943,10.994
2025/09/24 14:22:56.691,165.074,10.994
2025/09/24 14:22:57.899,167.996,10.994
2025/09/24 14:22:59.100,170.996,10.994
2025/09/24 14:23:00.297,174.003,10.994
2025/09/24 14:23:01.503,177.016,10.994
2025/09/24 14:23:02.581,179.982,10.994
2025/09/24 14:23:06.934,30.036,11.975
2025/09/24 14:23:08.204,32.944,11.975
2025/09/24 14:23:09.482,36.029,11.975
